NASDAQ,Close
22:09 - 22:10 01/06/2020,8848.52
22:10 - 22:11 01/06/2020,8848.52
22:11 - 22:12 01/06/2020,8848.52
22:12 - 22:13 01/06/2020,8848.52
22:13 - 22:14 01/06/2020,8848.52
22:14 - 22:15 01/06/2020,8848.52
22:15 - 22:16 01/06/2020,8848.52
22:16 - 22:17 01/06/2020,8848.52
22:17 - 22:18 01/06/2020,8848.52
22:18 - 22:19 01/06/2020,8848.52
22:19 - 22:20 01/06/2020,8848.52
22:20 - 22:21 01/06/2020,8848.52
22:21 - 22:22 01/06/2020,8848.52
22:22 - 22:23 01/06/2020,8848.52
22:23 - 22:24 01/06/2020,8848.52
22:24 - 22:25 01/06/2020,8848.52
22:25 - 22:26 01/06/2020,8848.52
22:26 - 22:27 01/06/2020,8848.52
22:27 - 22:28 01/06/2020,8848.52
22:28 - 22:29 01/06/2020,8848.52
22:29 - 22:30 01/06/2020,8848.52
22:30 - 22:31 01/06/2020,8848.52
22:31 - 22:32 01/06/2020,8848.52
22:32 - 22:33 01/06/2020,8848.52
22:33 - 22:34 01/06/2020,8848.52
22:34 - 22:35 01/06/2020,8848.52
22:35 - 22:36 01/06/2020,8848.52
22:36 - 22:37 01/06/2020,8848.52
22:37 - 22:38 01/06/2020,8848.52
22:38 - 22:39 01/06/2020,8848.52
22:39 - 22:40 01/06/2020,8848.52
22:40 - 22:41 01/06/2020,8848.52
22:41 - 22:42 01/06/2020,8848.52
22:42 - 22:43 01/06/2020,8848.52
22:43 - 22:44 01/06/2020,8848.52
22:44 - 22:45 01/06/2020,8848.52
07JAN2020_00:00:00.000000 01/06/2020,
15:30 - 15:31 01/07/2020,8848.48
15:31 - 15:32 01/07/2020,8849.66
15:32 - 15:33 01/07/2020,8847.01
15:33 - 15:34 01/07/2020,8848.93
15:34 - 15:35 01/07/2020,8854.9
15:35 - 15:36 01/07/2020,8861.37
15:36 - 15:37 01/07/2020,8860.33
15:37 - 15:38 01/07/2020,8854.54
15:38 - 15:39 01/07/2020,8842.76
15:39 - 15:40 01/07/2020,8832.66
15:40 - 15:41 01/07/2020,8828.08
15:41 - 15:42 01/07/2020,8830.57
15:42 - 15:43 01/07/2020,8827.11
15:43 - 15:44 01/07/2020,8822.94
15:44 - 15:45 01/07/2020,8823.48
15:45 - 15:46 01/07/2020,8825.85
15:46 - 15:47 01/07/2020,8825.59
15:47 - 15:48 01/07/2020,8823.23
15:48 - 15:49 01/07/2020,8825.87
15:49 - 15:50 01/07/2020,8831.96
15:50 - 15:51 01/07/2020,8828.28
15:51 - 15:52 01/07/2020,8832.58
15:52 - 15:53 01/07/2020,8834.69
15:53 - 15:54 01/07/2020,8832.85
15:54 - 15:55 01/07/2020,8827.57
15:55 - 15:56 01/07/2020,8830.64
15:56 - 15:57 01/07/2020,8834.6
15:57 - 15:58 01/07/2020,8834.64
15:58 - 15:59 01/07/2020,8838.99
15:59 - 16:00 01/07/2020,8843.3
16:00 - 16:01 01/07/2020,8849.09
16:01 - 16:02 01/07/2020,8847.25
16:02 - 16:03 01/07/2020,8844.95
16:03 - 16:04 01/07/2020,8848.95
16:04 - 16:05 01/07/2020,8847.62
16:05 - 16:06 01/07/2020,8847.74
16:06 - 16:07 01/07/2020,8851.36
16:07 - 16:08 01/07/2020,8851.19
16:08 - 16:09 01/07/2020,8848.99
16:09 - 16:10 01/07/2020,8849.07
16:10 - 16:11 01/07/2020,8849.34
16:11 - 16:12 01/07/2020,8849.82
16:12 - 16:13 01/07/2020,8852.42
16:13 - 16:14 01/07/2020,8855.91
16:14 - 16:15 01/07/2020,8856.59
16:15 - 16:16 01/07/2020,8853.76
16:16 - 16:17 01/07/2020,8854.67
16:17 - 16:18 01/07/2020,8857.98
16:18 - 16:19 01/07/2020,8856.61
16:19 - 16:20 01/07/2020,8854.21
16:20 - 16:21 01/07/2020,8855.92
16:21 - 16:22 01/07/2020,8858.02
16:22 - 16:23 01/07/2020,8855.98
16:23 - 16:24 01/07/2020,8854.15
16:24 - 16:25 01/07/2020,8851.66
16:25 - 16:26 01/07/2020,8844.89
16:26 - 16:27 01/07/2020,8845.12
16:27 - 16:28 01/07/2020,8841.64
16:28 - 16:29 01/07/2020,8843.17
16:29 - 16:30 01/07/2020,8848.97
16:30 - 16:31 01/07/2020,8850.5
16:31 - 16:32 01/07/2020,8835.67
16:32 - 16:33 01/07/2020,8834.79
16:33 - 16:34 01/07/2020,8837.17
16:34 - 16:35 01/07/2020,8839.33
16:35 - 16:36 01/07/2020,8838.46
16:36 - 16:37 01/07/2020,8840.53
16:37 - 16:38 01/07/2020,8843.09
16:38 - 16:39 01/07/2020,8842.76
16:39 - 16:40 01/07/2020,8842.27
16:40 - 16:41 01/07/2020,8842.57
16:41 - 16:42 01/07/2020,8841.24
16:42 - 16:43 01/07/2020,8840.94
16:43 - 16:44 01/07/2020,8841.26
16:44 - 16:45 01/07/2020,8844.71
16:45 - 16:46 01/07/2020,8846.31
16:46 - 16:47 01/07/2020,8846.13
16:47 - 16:48 01/07/2020,8848.56
16:48 - 16:49 01/07/2020,8847.94
16:49 - 16:50 01/07/2020,8848.33
16:50 - 16:51 01/07/2020,8846.78
16:51 - 16:52 01/07/2020,8845.44
16:52 - 16:53 01/07/2020,8847.17
16:53 - 16:54 01/07/2020,8848.67
16:54 - 16:55 01/07/2020,8850.05
16:55 - 16:56 01/07/2020,8850.62
16:56 - 16:57 01/07/2020,8854.89
16:57 - 16:58 01/07/2020,8857.15
16:58 - 16:59 01/07/2020,8860.74
16:59 - 17:00 01/07/2020,8860.59
17:00 - 17:01 01/07/2020,8860.91
17:01 - 17:02 01/07/2020,8863.89
17:02 - 17:03 01/07/2020,8865.17
17:03 - 17:04 01/07/2020,8867.85
17:04 - 17:05 01/07/2020,8865.99
17:05 - 17:06 01/07/2020,8864.72
17:06 - 17:07 01/07/2020,8864.41
17:07 - 17:08 01/07/2020,8863.25
17:08 - 17:09 01/07/2020,8862.87
17:09 - 17:10 01/07/2020,8862.85
17:10 - 17:11 01/07/2020,8862.31
17:11 - 17:12 01/07/2020,8862.54
17:12 - 17:13 01/07/2020,8863.54
17:13 - 17:14 01/07/2020,8864.82
17:14 - 17:15 01/07/2020,8866.14
17:15 - 17:16 01/07/2020,8866.94
17:16 - 17:17 01/07/2020,8865.03
17:17 - 17:18 01/07/2020,8865.29
17:18 - 17:19 01/07/2020,8865.83
17:19 - 17:20 01/07/2020,8865.84
17:20 - 17:21 01/07/2020,8862.42
17:21 - 17:22 01/07/2020,8862.88
17:22 - 17:23 01/07/2020,8865.35
17:23 - 17:24 01/07/2020,8866.61
17:24 - 17:25 01/07/2020,8868.77
17:25 - 17:26 01/07/2020,8870.44
17:26 - 17:27 01/07/2020,8869.26
17:27 - 17:28 01/07/2020,8871.96
17:28 - 17:29 01/07/2020,8869.48
17:29 - 17:30 01/07/2020,8868
17:30 - 17:31 01/07/2020,8867.89
17:31 - 17:32 01/07/2020,8868.13
17:32 - 17:33 01/07/2020,8863.83
17:33 - 17:34 01/07/2020,8861.32
17:34 - 17:35 01/07/2020,8858.2
17:35 - 17:36 01/07/2020,8859.93
17:36 - 17:37 01/07/2020,8861.7
17:37 - 17:38 01/07/2020,8859.96
17:38 - 17:39 01/07/2020,8861.06
17:39 - 17:40 01/07/2020,8860.99
17:40 - 17:41 01/07/2020,8861.23
17:41 - 17:42 01/07/2020,8861.64
17:42 - 17:43 01/07/2020,8859.2
17:43 - 17:44 01/07/2020,8861.11
17:44 - 17:45 01/07/2020,8859.5
17:45 - 17:46 01/07/2020,8859.63
17:46 - 17:47 01/07/2020,8859.63
17:47 - 17:48 01/07/2020,8857.85
17:48 - 17:49 01/07/2020,8854.81
17:49 - 17:50 01/07/2020,8852.75
17:50 - 17:51 01/07/2020,8854.04
17:51 - 17:52 01/07/2020,8854.67
17:52 - 17:53 01/07/2020,8854.34
17:53 - 17:54 01/07/2020,8853.36
17:54 - 17:55 01/07/2020,8852.87
17:55 - 17:56 01/07/2020,8853.63
17:56 - 17:57 01/07/2020,8850.63
17:57 - 17:58 01/07/2020,8853
17:58 - 17:59 01/07/2020,8854.23
17:59 - 18:00 01/07/2020,8854.38
18:00 - 18:01 01/07/2020,8853.82
18:01 - 18:02 01/07/2020,8854.82
18:02 - 18:03 01/07/2020,8856.32
18:03 - 18:04 01/07/2020,8856.56
18:04 - 18:05 01/07/2020,8855.03
18:05 - 18:06 01/07/2020,8855.28
18:06 - 18:07 01/07/2020,8856.95
18:07 - 18:08 01/07/2020,8857.26
18:08 - 18:09 01/07/2020,8856.61
18:09 - 18:10 01/07/2020,8855.34
18:10 - 18:11 01/07/2020,8850.62
18:11 - 18:12 01/07/2020,8852.21
18:12 - 18:13 01/07/2020,8851.71
18:13 - 18:14 01/07/2020,8853.31
18:14 - 18:15 01/07/2020,8852.93
18:15 - 18:16 01/07/2020,8853.92
18:16 - 18:17 01/07/2020,8854.66
18:17 - 18:18 01/07/2020,8856.6
18:18 - 18:19 01/07/2020,8859.35
18:19 - 18:20 01/07/2020,8859.83
18:20 - 18:21 01/07/2020,8860.09
18:21 - 18:22 01/07/2020,8859.64
18:22 - 18:23 01/07/2020,8859.92
18:23 - 18:24 01/07/2020,8860.49
18:24 - 18:25 01/07/2020,8861.29
18:25 - 18:26 01/07/2020,8861.92
18:26 - 18:27 01/07/2020,8860.77
18:27 - 18:28 01/07/2020,8861.07
18:28 - 18:29 01/07/2020,8862.25
18:29 - 18:30 01/07/2020,8861.77
18:30 - 18:31 01/07/2020,8860.69
18:31 - 18:32 01/07/2020,8856.66
18:32 - 18:33 01/07/2020,8858.52
18:33 - 18:34 01/07/2020,8858.32
18:34 - 18:35 01/07/2020,8856.89
18:35 - 18:36 01/07/2020,8858.7
18:36 - 18:37 01/07/2020,8857.93
18:37 - 18:38 01/07/2020,8855.81
18:38 - 18:39 01/07/2020,8857.55
18:39 - 18:40 01/07/2020,8856.51
18:40 - 18:41 01/07/2020,8855.75
18:41 - 18:42 01/07/2020,8856.26
18:42 - 18:43 01/07/2020,8857.02
18:43 - 18:44 01/07/2020,8856.32
18:44 - 18:45 01/07/2020,8857.29
18:45 - 18:46 01/07/2020,8855.49
18:46 - 18:47 01/07/2020,8855.24
18:47 - 18:48 01/07/2020,8855.42
18:48 - 18:49 01/07/2020,8854.14
18:49 - 18:50 01/07/2020,8854.51
18:50 - 18:51 01/07/2020,8854.77
18:51 - 18:52 01/07/2020,8856.2
18:52 - 18:53 01/07/2020,8857.5
18:53 - 18:54 01/07/2020,8858.73
18:54 - 18:55 01/07/2020,8857.9
18:55 - 18:56 01/07/2020,8859.45
18:56 - 18:57 01/07/2020,8859.36
18:57 - 18:58 01/07/2020,8860.19
18:58 - 18:59 01/07/2020,8860.16
18:59 - 19:00 01/07/2020,8859.86
19:00 - 19:01 01/07/2020,8861.04
19:01 - 19:02 01/07/2020,8861.92
19:02 - 19:03 01/07/2020,8862.88
19:03 - 19:04 01/07/2020,8862.87
19:04 - 19:05 01/07/2020,8862.55
19:05 - 19:06 01/07/2020,8861.97
19:06 - 19:07 01/07/2020,8861.57
19:07 - 19:08 01/07/2020,8862.3
19:08 - 19:09 01/07/2020,8862.95
19:09 - 19:10 01/07/2020,8864.33
19:10 - 19:11 01/07/2020,8865.97
19:11 - 19:12 01/07/2020,8865.54
19:12 - 19:13 01/07/2020,8865.17
19:13 - 19:14 01/07/2020,8865.93
19:14 - 19:15 01/07/2020,8865.92
19:15 - 19:16 01/07/2020,8865.95
19:16 - 19:17 01/07/2020,8865.55
19:17 - 19:18 01/07/2020,8866.33
19:18 - 19:19 01/07/2020,8867.04
19:19 - 19:20 01/07/2020,8867.25
19:20 - 19:21 01/07/2020,8867.84
19:21 - 19:22 01/07/2020,8867.92
19:22 - 19:23 01/07/2020,8868.79
19:23 - 19:24 01/07/2020,8868.48
19:24 - 19:25 01/07/2020,8866.13
19:25 - 19:26 01/07/2020,8865.33
19:26 - 19:27 01/07/2020,8863.55
19:27 - 19:28 01/07/2020,8863.16
19:28 - 19:29 01/07/2020,8865.07
19:29 - 19:30 01/07/2020,8864.76
19:30 - 19:31 01/07/2020,8865.6
19:31 - 19:32 01/07/2020,8866.55
19:32 - 19:33 01/07/2020,8867.94
19:33 - 19:34 01/07/2020,8868.61
19:34 - 19:35 01/07/2020,8868.05
19:35 - 19:36 01/07/2020,8866.88
19:36 - 19:37 01/07/2020,8865.06
19:37 - 19:38 01/07/2020,8866.37
19:38 - 19:39 01/07/2020,8867.21
19:39 - 19:40 01/07/2020,8865.44
19:40 - 19:41 01/07/2020,8865.36
19:41 - 19:42 01/07/2020,8867.21
19:42 - 19:43 01/07/2020,8866.57
19:43 - 19:44 01/07/2020,8864.12
19:44 - 19:45 01/07/2020,8862.32
19:45 - 19:46 01/07/2020,8862.98
19:46 - 19:47 01/07/2020,8863.83
19:47 - 19:48 01/07/2020,8862.87
19:48 - 19:49 01/07/2020,8864.78
19:49 - 19:50 01/07/2020,8864.24
19:50 - 19:51 01/07/2020,8863.34
19:51 - 19:52 01/07/2020,8863.43
19:52 - 19:53 01/07/2020,8864
19:53 - 19:54 01/07/2020,8864.28
19:54 - 19:55 01/07/2020,8865.09
19:55 - 19:56 01/07/2020,8866.61
19:56 - 19:57 01/07/2020,8866.95
19:57 - 19:58 01/07/2020,8868.02
19:58 - 19:59 01/07/2020,8867.91
19:59 - 20:00 01/07/2020,8868.6
20:00 - 20:01 01/07/2020,8865.42
20:01 - 20:02 01/07/2020,8860.42
20:02 - 20:03 01/07/2020,8861.78
20:03 - 20:04 01/07/2020,8860.71
20:04 - 20:05 01/07/2020,8859.85
20:05 - 20:06 01/07/2020,8857.99
20:06 - 20:07 01/07/2020,8857.36
20:07 - 20:08 01/07/2020,8858.15
20:08 - 20:09 01/07/2020,8858.31
20:09 - 20:10 01/07/2020,8858.16
20:10 - 20:11 01/07/2020,8854.75
20:11 - 20:12 01/07/2020,8856.69
20:12 - 20:13 01/07/2020,8856.22
20:13 - 20:14 01/07/2020,8854.11
20:14 - 20:15 01/07/2020,8851.32
20:15 - 20:16 01/07/2020,8851.24
20:16 - 20:17 01/07/2020,8852.08
20:17 - 20:18 01/07/2020,8847.23
20:18 - 20:19 01/07/2020,8846.66
20:19 - 20:20 01/07/2020,8848.91
20:20 - 20:21 01/07/2020,8849.6
20:21 - 20:22 01/07/2020,8849.65
20:22 - 20:23 01/07/2020,8850.73
20:23 - 20:24 01/07/2020,8850.12
20:24 - 20:25 01/07/2020,8850.84
20:25 - 20:26 01/07/2020,8853.19
20:26 - 20:27 01/07/2020,8853.63
20:27 - 20:28 01/07/2020,8854.68
20:28 - 20:29 01/07/2020,8853.64
20:29 - 20:30 01/07/2020,8853.75
20:30 - 20:31 01/07/2020,8854.72
20:31 - 20:32 01/07/2020,8854.02
20:32 - 20:33 01/07/2020,8851.41
20:33 - 20:34 01/07/2020,8852.92
20:34 - 20:35 01/07/2020,8855.07
20:35 - 20:36 01/07/2020,8855.16
20:36 - 20:37 01/07/2020,8855.17
20:37 - 20:38 01/07/2020,8850.99
20:38 - 20:39 01/07/2020,8851.21
20:39 - 20:40 01/07/2020,8848.65
20:40 - 20:41 01/07/2020,8848.08
20:41 - 20:42 01/07/2020,8849.07
20:42 - 20:43 01/07/2020,8849.9
20:43 - 20:44 01/07/2020,8850.93
20:44 - 20:45 01/07/2020,8852.22
20:45 - 20:46 01/07/2020,8852.84
20:46 - 20:47 01/07/2020,8851.62
20:47 - 20:48 01/07/2020,8853
20:48 - 20:49 01/07/2020,8853.7
20:49 - 20:50 01/07/2020,8854.61
20:50 - 20:51 01/07/2020,8854.97
20:51 - 20:52 01/07/2020,8854.99
20:52 - 20:53 01/07/2020,8855.77
20:53 - 20:54 01/07/2020,8855.82
20:54 - 20:55 01/07/2020,8855.7
20:55 - 20:56 01/07/2020,8855.58
20:56 - 20:57 01/07/2020,8855.7
20:57 - 20:58 01/07/2020,8854.58
20:58 - 20:59 01/07/2020,8854.88
20:59 - 21:00 01/07/2020,8854.97
21:00 - 21:01 01/07/2020,8856.71
21:01 - 21:02 01/07/2020,8856.32
21:02 - 21:03 01/07/2020,8855.58
21:03 - 21:04 01/07/2020,8855.39
21:04 - 21:05 01/07/2020,8855.5
21:05 - 21:06 01/07/2020,8856.1
21:06 - 21:07 01/07/2020,8856.48
21:07 - 21:08 01/07/2020,8855.73
21:08 - 21:09 01/07/2020,8858.14
21:09 - 21:10 01/07/2020,8859.19
21:10 - 21:11 01/07/2020,8859.88
21:11 - 21:12 01/07/2020,8861.67
21:12 - 21:13 01/07/2020,8861.32
21:13 - 21:14 01/07/2020,8862.12
21:14 - 21:15 01/07/2020,8862.21
21:15 - 21:16 01/07/2020,8863.19
21:16 - 21:17 01/07/2020,8863.69
21:17 - 21:18 01/07/2020,8863.48
21:18 - 21:19 01/07/2020,8863.22
21:19 - 21:20 01/07/2020,8863.34
21:20 - 21:21 01/07/2020,8864
21:21 - 21:22 01/07/2020,8862.74
21:22 - 21:23 01/07/2020,8862.05
21:23 - 21:24 01/07/2020,8861.41
21:24 - 21:25 01/07/2020,8861.34
21:25 - 21:26 01/07/2020,8860.15
21:26 - 21:27 01/07/2020,8861.78
21:27 - 21:28 01/07/2020,8864.32
21:28 - 21:29 01/07/2020,8863.69
21:29 - 21:30 01/07/2020,8864.04
21:30 - 21:31 01/07/2020,8862.42
21:31 - 21:32 01/07/2020,8861.58
21:32 - 21:33 01/07/2020,8861.98
21:33 - 21:34 01/07/2020,8862.89
21:34 - 21:35 01/07/2020,8862.41
21:35 - 21:36 01/07/2020,8861.22
21:36 - 21:37 01/07/2020,8860.43
21:37 - 21:38 01/07/2020,8858.97
21:38 - 21:39 01/07/2020,8857.87
21:39 - 21:40 01/07/2020,8856.09
21:40 - 21:41 01/07/2020,8857.17
21:41 - 21:42 01/07/2020,8854.94
21:42 - 21:43 01/07/2020,8856.46
21:43 - 21:44 01/07/2020,8857.92
21:44 - 21:45 01/07/2020,8859.56
21:45 - 21:46 01/07/2020,8856.96
21:46 - 21:47 01/07/2020,8857.04
21:47 - 21:48 01/07/2020,8857.5
21:48 - 21:49 01/07/2020,8856.4
21:49 - 21:50 01/07/2020,8853.2
21:50 - 21:51 01/07/2020,8848.79
21:51 - 21:52 01/07/2020,8845.5
21:52 - 21:53 01/07/2020,8844.97
21:53 - 21:54 01/07/2020,8844.48
21:54 - 21:55 01/07/2020,8846.66
21:55 - 21:56 01/07/2020,8843.25
21:56 - 21:57 01/07/2020,8844.12
21:57 - 21:58 01/07/2020,8846.61
21:58 - 21:59 01/07/2020,8845.76
21:59 - 22:00 01/07/2020,8845.78
22:00 - 22:01 01/07/2020,8846.45
22:01 - 22:02 01/07/2020,8846.45
22:02 - 22:03 01/07/2020,8846.45
22:03 - 22:04 01/07/2020,8846.45
22:04 - 22:05 01/07/2020,8846.45
22:05 - 22:06 01/07/2020,8846.45
22:06 - 22:07 01/07/2020,8846.45
22:07 - 22:08 01/07/2020,8846.45
22:08 - 22:09 01/07/2020,8846.45
22:09 - 22:10 01/07/2020,8846.45
22:10 - 22:11 01/07/2020,8846.45
22:11 - 22:12 01/07/2020,8846.45
22:12 - 22:13 01/07/2020,8846.45
22:13 - 22:14 01/07/2020,8846.45
22:14 - 22:15 01/07/2020,8846.45
22:15 - 22:16 01/07/2020,8846.45
22:16 - 22:17 01/07/2020,8846.45
22:17 - 22:18 01/07/2020,8846.45
22:18 - 22:19 01/07/2020,8846.45
22:19 - 22:20 01/07/2020,8846.45
22:20 - 22:21 01/07/2020,8846.45
22:21 - 22:22 01/07/2020,8846.45
22:22 - 22:23 01/07/2020,8846.45
22:23 - 22:24 01/07/2020,8846.45
22:24 - 22:25 01/07/2020,8846.45
22:25 - 22:26 01/07/2020,8846.45
22:26 - 22:27 01/07/2020,8846.45
22:27 - 22:28 01/07/2020,8846.45
22:28 - 22:29 01/07/2020,8846.45
22:29 - 22:30 01/07/2020,8846.45
22:30 - 22:31 01/07/2020,8846.45
22:31 - 22:32 01/07/2020,8846.45
22:32 - 22:33 01/07/2020,8846.45
22:33 - 22:34 01/07/2020,8846.45
22:34 - 22:35 01/07/2020,8846.45
22:35 - 22:36 01/07/2020,8846.45
22:36 - 22:37 01/07/2020,8846.45
22:37 - 22:38 01/07/2020,8846.45
22:38 - 22:39 01/07/2020,8846.45
22:39 - 22:40 01/07/2020,8846.45
22:40 - 22:41 01/07/2020,8846.45
22:41 - 22:42 01/07/2020,8846.45
22:42 - 22:43 01/07/2020,8846.45
22:43 - 22:44 01/07/2020,8846.45
22:44 - 22:45 01/07/2020,8846.45
08JAN2020_00:00:00.000000 01/07/2020,
15:30 - 15:31 01/08/2020,8836.31
15:31 - 15:32 01/08/2020,8850.31
15:32 - 15:33 01/08/2020,8857.77
15:33 - 15:34 01/08/2020,8858.7
15:34 - 15:35 01/08/2020,8861.04
15:35 - 15:36 01/08/2020,8862.61
15:36 - 15:37 01/08/2020,8854.68
15:37 - 15:38 01/08/2020,8855.79
15:38 - 15:39 01/08/2020,8859.05
15:39 - 15:40 01/08/2020,8860.14
15:40 - 15:41 01/08/2020,8862.96
15:41 - 15:42 01/08/2020,8863.74
15:42 - 15:43 01/08/2020,8863.34
15:43 - 15:44 01/08/2020,8864.59
15:44 - 15:45 01/08/2020,8868.57
15:45 - 15:46 01/08/2020,8867.79
15:46 - 15:47 01/08/2020,8860.23
15:47 - 15:48 01/08/2020,8862.25
15:48 - 15:49 01/08/2020,8864.66
15:49 - 15:50 01/08/2020,8865.64
15:50 - 15:51 01/08/2020,8863.89
15:51 - 15:52 01/08/2020,8862.4
15:52 - 15:53 01/08/2020,8864.4
15:53 - 15:54 01/08/2020,8865.83
15:54 - 15:55 01/08/2020,8872.07
15:55 - 15:56 01/08/2020,8876.87
15:56 - 15:57 01/08/2020,8877.58
15:57 - 15:58 01/08/2020,8876.47
15:58 - 15:59 01/08/2020,8875.15
15:59 - 16:00 01/08/2020,8874.85
16:00 - 16:01 01/08/2020,8876.06
16:01 - 16:02 01/08/2020,8875.97
16:02 - 16:03 01/08/2020,8875.64
16:03 - 16:04 01/08/2020,8874.7
16:04 - 16:05 01/08/2020,8875.45
16:05 - 16:06 01/08/2020,8874.58
16:06 - 16:07 01/08/2020,8874.65
16:07 - 16:08 01/08/2020,8875.28
16:08 - 16:09 01/08/2020,8875.04
16:09 - 16:10 01/08/2020,8872.18
16:10 - 16:11 01/08/2020,8870.95
16:11 - 16:12 01/08/2020,8869.02
16:12 - 16:13 01/08/2020,8874.92
16:13 - 16:14 01/08/2020,8874.77
16:14 - 16:15 01/08/2020,8875.33
16:15 - 16:16 01/08/2020,8878.3
16:16 - 16:17 01/08/2020,8874.92
16:17 - 16:18 01/08/2020,8873.58
16:18 - 16:19 01/08/2020,8873.67
16:19 - 16:20 01/08/2020,8874.35
16:20 - 16:21 01/08/2020,8875.91
16:21 - 16:22 01/08/2020,8871.72
16:22 - 16:23 01/08/2020,8871.93
16:23 - 16:24 01/08/2020,8871.17
16:24 - 16:25 01/08/2020,8868.26
16:25 - 16:26 01/08/2020,8868.4
16:26 - 16:27 01/08/2020,8866.33
16:27 - 16:28 01/08/2020,8865.17
16:28 - 16:29 01/08/2020,8865.4
16:29 - 16:30 01/08/2020,8865.75
16:30 - 16:31 01/08/2020,8864.73
16:31 - 16:32 01/08/2020,8867.53
16:32 - 16:33 01/08/2020,8868.82
16:33 - 16:34 01/08/2020,8864.78
16:34 - 16:35 01/08/2020,8863.97
16:35 - 16:36 01/08/2020,8864.39
16:36 - 16:37 01/08/2020,8866.23
16:37 - 16:38 01/08/2020,8865.1
16:38 - 16:39 01/08/2020,8864.88
16:39 - 16:40 01/08/2020,8865.99
16:40 - 16:41 01/08/2020,8865.7
16:41 - 16:42 01/08/2020,8863.43
16:42 - 16:43 01/08/2020,8862.32
16:43 - 16:44 01/08/2020,8860.46
16:44 - 16:45 01/08/2020,8858.63
16:45 - 16:46 01/08/2020,8858.75
16:46 - 16:47 01/08/2020,8857.87
16:47 - 16:48 01/08/2020,8856.5
16:48 - 16:49 01/08/2020,8847.04
16:49 - 16:50 01/08/2020,8845.87
16:50 - 16:51 01/08/2020,8844.64
16:51 - 16:52 01/08/2020,8847.89
16:52 - 16:53 01/08/2020,8848.48
16:53 - 16:54 01/08/2020,8851.66
16:54 - 16:55 01/08/2020,8852.77
16:55 - 16:56 01/08/2020,8852.77
16:56 - 16:57 01/08/2020,8852.55
16:57 - 16:58 01/08/2020,8855.67
16:58 - 16:59 01/08/2020,8856.02
16:59 - 17:00 01/08/2020,8855.05
17:00 - 17:01 01/08/2020,8854.58
17:01 - 17:02 01/08/2020,8849.83
17:02 - 17:03 01/08/2020,8849.01
17:03 - 17:04 01/08/2020,8848.76
17:04 - 17:05 01/08/2020,8851.22
17:05 - 17:06 01/08/2020,8852.37
17:06 - 17:07 01/08/2020,8854.79
17:07 - 17:08 01/08/2020,8858.05
17:08 - 17:09 01/08/2020,8859.88
17:09 - 17:10 01/08/2020,8861.7
17:10 - 17:11 01/08/2020,8862.94
17:11 - 17:12 01/08/2020,8864.95
17:12 - 17:13 01/08/2020,8864.45
17:13 - 17:14 01/08/2020,8865.53
17:14 - 17:15 01/08/2020,8865.46
17:15 - 17:16 01/08/2020,8866.08
17:16 - 17:17 01/08/2020,8867.14
17:17 - 17:18 01/08/2020,8869.46
17:18 - 17:19 01/08/2020,8870.33
17:19 - 17:20 01/08/2020,8871.53
17:20 - 17:21 01/08/2020,8871.08
17:21 - 17:22 01/08/2020,8868.49
17:22 - 17:23 01/08/2020,8867.81
17:23 - 17:24 01/08/2020,8868.33
17:24 - 17:25 01/08/2020,8867.06
17:25 - 17:26 01/08/2020,8865.93
17:26 - 17:27 01/08/2020,8865.62
17:27 - 17:28 01/08/2020,8863.23
17:28 - 17:29 01/08/2020,8867.96
17:29 - 17:30 01/08/2020,8882.47
17:30 - 17:31 01/08/2020,8878.27
17:31 - 17:32 01/08/2020,8869.96
17:32 - 17:33 01/08/2020,8869.23
17:33 - 17:34 01/08/2020,8871.83
17:34 - 17:35 01/08/2020,8874.75
17:35 - 17:36 01/08/2020,8878.21
17:36 - 17:37 01/08/2020,8883.35
17:37 - 17:38 01/08/2020,8888.14
17:38 - 17:39 01/08/2020,8897.64
17:39 - 17:40 01/08/2020,8897.64
17:40 - 17:41 01/08/2020,8904.22
17:41 - 17:42 01/08/2020,8909.37
17:42 - 17:43 01/08/2020,8913.3
17:43 - 17:44 01/08/2020,8913.37
17:44 - 17:45 01/08/2020,8915.14
17:45 - 17:46 01/08/2020,8914.5
17:46 - 17:47 01/08/2020,8911.49
17:47 - 17:48 01/08/2020,8909.94
17:48 - 17:49 01/08/2020,8912.31
17:49 - 17:50 01/08/2020,8915.63
17:50 - 17:51 01/08/2020,8916.04
17:51 - 17:52 01/08/2020,8918.96
17:52 - 17:53 01/08/2020,8918.71
17:53 - 17:54 01/08/2020,8916.97
17:54 - 17:55 01/08/2020,8918.24
17:55 - 17:56 01/08/2020,8915.87
17:56 - 17:57 01/08/2020,8910.85
17:57 - 17:58 01/08/2020,8909.68
17:58 - 17:59 01/08/2020,8910.54
17:59 - 18:00 01/08/2020,8909.16
18:00 - 18:01 01/08/2020,8914.21
18:01 - 18:02 01/08/2020,8914.72
18:02 - 18:03 01/08/2020,8914.97
18:03 - 18:04 01/08/2020,8917.14
18:04 - 18:05 01/08/2020,8916.88
18:05 - 18:06 01/08/2020,8918.57
18:06 - 18:07 01/08/2020,8915.18
18:07 - 18:08 01/08/2020,8916.03
18:08 - 18:09 01/08/2020,8917.62
18:09 - 18:10 01/08/2020,8917.21
18:10 - 18:11 01/08/2020,8917.2
18:11 - 18:12 01/08/2020,8915.28
18:12 - 18:13 01/08/2020,8912.53
