Date,Close,Open,High,Low
"Mar 01, 2017",1.0547,1.0574,1.0589,1.0514
"Mar 02, 2017",1.0507,1.0547,1.0551,1.0492
"Mar 03, 2017",1.0623,1.0508,1.0626,1.0502
"Mar 06, 2017",1.0581,1.0617,1.0644,1.0575
"Mar 07, 2017",1.0566,1.0583,1.0603,1.0557
"Mar 08, 2017",1.0541,1.0566,1.0576,1.0535
"Mar 09, 2017",1.0577,1.0541,1.0617,1.0525
"Mar 10, 2017",1.0672,1.0577,1.0702,1.0572
"Mar 13, 2017",1.0654,1.0671,1.0715,1.065
"Mar 14, 2017",1.0604,1.0655,1.0664,1.0599
"Mar 15, 2017",1.0735,1.0605,1.0743,1.0604
"Mar 16, 2017",1.0766,1.0734,1.0772,1.0706
"Mar 17, 2017",1.0738,1.0765,1.0784,1.0728
"Mar 20, 2017",1.0739,1.074,1.0779,1.0725
"Mar 21, 2017",1.0811,1.074,1.0822,1.072
"Mar 22, 2017",1.0797,1.081,1.0827,1.0776
"Mar 23, 2017",1.0783,1.0797,1.0807,1.0769
"Mar 24, 2017",1.0799,1.0784,1.082,1.0761
"Mar 27, 2017",1.0865,1.0797,1.0905,1.0795
"Mar 28, 2017",1.0813,1.0864,1.0873,1.0797
"Mar 29, 2017",1.0767,1.0811,1.0827,1.0739
"Mar 30, 2017",1.0675,1.0766,1.0772,1.0671
"Mar 31, 2017",1.0652,1.0675,1.0705,1.0652
"Apr 03, 2017",1.0671,1.0661,1.0684,1.0644
"Apr 04, 2017",1.0673,1.0669,1.0678,1.0635
"Apr 05, 2017",1.0663,1.0672,1.069,1.0633
"Apr 06, 2017",1.0644,1.0663,1.0686,1.0629
"Apr 07, 2017",1.059,1.0644,1.0668,1.058
"Apr 10, 2017",1.0596,1.0593,1.0609,1.0571
"Apr 11, 2017",1.0602,1.0595,1.0631,1.0577
"Apr 12, 2017",1.0666,1.0606,1.0677,1.0589
"Apr 13, 2017",1.0614,1.0664,1.0679,1.0609
"Apr 14, 2017",1.0612,1.0615,1.0633,1.0606
"Apr 17, 2017",1.0644,1.0615,1.0673,1.0604
"Apr 18, 2017",1.0734,1.0644,1.0737,1.0636
"Apr 19, 2017",1.0711,1.073,1.0738,1.07
"Apr 20, 2017",1.0717,1.0711,1.078,1.0709
"Apr 21, 2017",1.0728,1.0719,1.0739,1.0682
"Apr 24, 2017",1.0867,1.089,1.0936,1.0819
"Apr 25, 2017",1.0926,1.0868,1.0951,1.0851
"Apr 26, 2017",1.0903,1.0924,1.0951,1.0856
"Apr 27, 2017",1.0873,1.0903,1.0933,1.0851
"Apr 28, 2017",1.0897,1.0877,1.0949,1.0857
"May 01, 2017",1.0899,1.0906,1.0924,1.0883
"May 02, 2017",1.093,1.0901,1.0936,1.0889
"May 03, 2017",1.0885,1.093,1.0939,1.0883
"May 04, 2017",1.0985,1.0884,1.0987,1.0873
"May 05, 2017",1.0998,1.0991,1.1003,1.0951
"May 08, 2017",1.0924,1.0998,1.1024,1.0917
"May 09, 2017",1.0873,1.0924,1.0934,1.0863
"May 10, 2017",1.0868,1.0874,1.09,1.0853
"May 11, 2017",1.0861,1.0869,1.0894,1.0838
"May 12, 2017",1.0931,1.0863,1.0937,1.0857
"May 15, 2017",1.0975,1.0926,1.0991,1.0922
"May 16, 2017",1.1082,1.0976,1.1098,1.0972
"May 17, 2017",1.1159,1.1083,1.1163,1.1079
"May 18, 2017",1.1103,1.116,1.1173,1.1075
"May 19, 2017",1.1207,1.1103,1.1214,1.1097
"May 22, 2017",1.1238,1.1202,1.1265,1.1162
"May 23, 2017",1.1183,1.1237,1.1269,1.1174
"May 24, 2017",1.1219,1.1184,1.1222,1.1169
"May 25, 2017",1.121,1.1218,1.1252,1.1193
"May 26, 2017",1.1183,1.1211,1.1235,1.1159
"May 29, 2017",1.1166,1.1178,1.1191,1.116
"May 30, 2017",1.1185,1.1166,1.1208,1.1111
"May 31, 2017",1.1244,1.1187,1.1254,1.1166
"Jun 01, 2017",1.1213,1.1242,1.1258,1.1203
"Jun 02, 2017",1.1282,1.1213,1.1287,1.1205
"Jun 05, 2017",1.1254,1.1279,1.1286,1.1235
"Jun 06, 2017",1.1277,1.1254,1.1286,1.124
"Jun 07, 2017",1.1257,1.1277,1.1284,1.1205
"Jun 08, 2017",1.1214,1.1257,1.127,1.1195
"Jun 09, 2017",1.1195,1.1216,1.124,1.1168
"Jun 12, 2017",1.1203,1.1196,1.1235,1.1193
"Jun 13, 2017",1.1216,1.1204,1.1225,1.1185
"Jun 14, 2017",1.1218,1.121,1.1296,1.1191
"Jun 15, 2017",1.1145,1.1219,1.1231,1.1132
"Jun 16, 2017",1.1197,1.1143,1.1202,1.1138
"Jun 19, 2017",1.1149,1.1199,1.1214,1.1141
"Jun 20, 2017",1.1134,1.1147,1.1166,1.1117
"Jun 21, 2017",1.1168,1.1133,1.1171,1.1128
"Jun 22, 2017",1.1153,1.1168,1.1179,1.114
"Jun 23, 2017",1.1194,1.1152,1.1211,1.1145
"Jun 26, 2017",1.1182,1.1202,1.1222,1.1173
"Jun 27, 2017",1.1339,1.1183,1.1351,1.1178
"Jun 28, 2017",1.1378,1.1339,1.1392,1.1292
"Jun 29, 2017",1.1441,1.1376,1.1446,1.1373
"Jun 30, 2017",1.1426,1.1442,1.1448,1.1393
"Jul 03, 2017",1.1364,1.1422,1.1431,1.1357
"Jul 04, 2017",1.1345,1.1366,1.138,1.1338
"Jul 05, 2017",1.1353,1.1345,1.1369,1.1312
"Jul 06, 2017",1.1423,1.1351,1.1425,1.1329
"Jul 07, 2017",1.1401,1.1423,1.144,1.1379
"Jul 10, 2017",1.14,1.1391,1.1418,1.1381
"Jul 11, 2017",1.1467,1.1399,1.1481,1.1383
"Jul 12, 2017",1.1412,1.1467,1.1491,1.1392
"Jul 13, 2017",1.1399,1.1413,1.1459,1.1373
"Jul 14, 2017",1.1469,1.14,1.1473,1.1392
"Jul 17, 2017",1.1479,1.1463,1.1488,1.1433
"Jul 18, 2017",1.1555,1.1479,1.1585,1.1473
"Jul 19, 2017",1.1515,1.1553,1.1559,1.1509
"Jul 20, 2017",1.1631,1.1513,1.1657,1.1479
"Jul 21, 2017",1.1663,1.1634,1.1684,1.162
"Jul 24, 2017",1.1642,1.1662,1.1688,1.1628
"Jul 25, 2017",1.1652,1.1639,1.1713,1.1631
"Jul 26, 2017",1.1734,1.1648,1.1741,1.1613
"Jul 27, 2017",1.1677,1.1734,1.1777,1.1649
"Jul 28, 2017",1.1752,1.1677,1.1765,1.1671
"Jul 31, 2017",1.1842,1.1737,1.1847,1.1723
"Aug 01, 2017",1.1801,1.1841,1.1846,1.1784
"Aug 02, 2017",1.1856,1.1802,1.1911,1.1794
"Aug 03, 2017",1.187,1.1856,1.1894,1.1831
"Aug 04, 2017",1.1772,1.1871,1.1893,1.1731
"Aug 07, 2017",1.1795,1.1768,1.1816,1.1768
"Aug 08, 2017",1.175,1.1794,1.1825,1.1714
"Aug 09, 2017",1.1759,1.1752,1.1765,1.1689
"Aug 10, 2017",1.1772,1.1759,1.1786,1.1704
"Aug 11, 2017",1.182,1.1772,1.1846,1.1747
"Aug 14, 2017",1.178,1.1806,1.184,1.177
"Aug 15, 2017",1.1735,1.178,1.1794,1.1688
"Aug 16, 2017",1.177,1.1734,1.178,1.1682
"Aug 17, 2017",1.1724,1.1767,1.179,1.1662
"Aug 18, 2017",1.1762,1.1723,1.1775,1.1707
"Aug 21, 2017",1.1816,1.175,1.183,1.1731
"Aug 22, 2017",1.1762,1.1815,1.1826,1.1745
"Aug 23, 2017",1.1808,1.1763,1.1825,1.174
"Aug 24, 2017",1.1799,1.1807,1.1821,1.1784
"Aug 25, 2017",1.1926,1.1799,1.1942,1.1773
"Aug 28, 2017",1.1979,1.1926,1.1985,1.1917
"Aug 29, 2017",1.1972,1.1978,1.2069,1.1944
"Aug 30, 2017",1.1883,1.1974,1.1986,1.1881
"Aug 31, 2017",1.191,1.1884,1.1914,1.1823
"Sep 01, 2017",1.1859,1.1911,1.1981,1.185
"Sep 04, 2017",1.1896,1.1858,1.1923,1.1853
"Sep 05, 2017",1.1914,1.1896,1.1941,1.1868
"Sep 06, 2017",1.1917,1.1914,1.1951,1.1903
"Sep 07, 2017",1.2023,1.1917,1.2061,1.1914
"Sep 08, 2017",1.2035,1.2024,1.2094,1.2016
"Sep 11, 2017",1.1953,1.2041,1.2041,1.1948
"Sep 12, 2017",1.1967,1.1953,1.198,1.1926
"Sep 13, 2017",1.1886,1.1968,1.1996,1.1873
"Sep 14, 2017",1.1919,1.1884,1.1922,1.1837
"Sep 15, 2017",1.1943,1.1919,1.1988,1.1901
"Sep 18, 2017",1.1954,1.1949,1.1971,1.1915
"Sep 19, 2017",1.1994,1.1955,1.2008,1.195
"Sep 20, 2017",1.1893,1.1994,1.2033,1.1862
"Sep 21, 2017",1.1941,1.1894,1.1955,1.1866
"Sep 22, 2017",1.1954,1.1942,1.2006,1.1937
"Sep 25, 2017",1.1848,1.1953,1.1962,1.1833
"Sep 26, 2017",1.1793,1.1848,1.1863,1.1758
"Sep 27, 2017",1.1744,1.1793,1.1797,1.1717
"Sep 28, 2017",1.1786,1.1746,1.1805,1.1721
"Sep 29, 2017",1.1814,1.1787,1.1834,1.1773
"Oct 02, 2017",1.1732,1.1818,1.1818,1.173
"Oct 03, 2017",1.1744,1.1733,1.1775,1.1696
"Oct 04, 2017",1.1759,1.1742,1.1789,1.1734
"Oct 05, 2017",1.1711,1.1758,1.178,1.1698
"Oct 06, 2017",1.1734,1.171,1.1739,1.1668
"Oct 09, 2017",1.174,1.1728,1.1757,1.1717
"Oct 10, 2017",1.1806,1.1738,1.1825,1.1738
"Oct 11, 2017",1.1859,1.1808,1.1871,1.1795
"Oct 12, 2017",1.1831,1.1862,1.1881,1.1827
"Oct 13, 2017",1.1823,1.1829,1.1875,1.1804
"Oct 16, 2017",1.1797,1.1825,1.1827,1.178
"Oct 17, 2017",1.1766,1.1797,1.1801,1.1734
"Oct 18, 2017",1.1787,1.1764,1.1806,1.173
"Oct 19, 2017",1.1852,1.1788,1.186,1.1768
"Oct 20, 2017",1.1785,1.1853,1.1859,1.1763
"Oct 23, 2017",1.1749,1.1773,1.1779,1.1725
"Oct 24, 2017",1.1761,1.1749,1.1794,1.1743
"Oct 25, 2017",1.1813,1.176,1.1819,1.1752
"Oct 26, 2017",1.165,1.1812,1.1837,1.1639
"Oct 27, 2017",1.161,1.165,1.1659,1.1575
"Oct 30, 2017",1.1651,1.1603,1.166,1.1594
"Oct 31, 2017",1.1646,1.1651,1.1663,1.1625
"Nov 01, 2017",1.1619,1.1646,1.1659,1.1607
"Nov 02, 2017",1.1658,1.1619,1.1689,1.1613
"Nov 03, 2017",1.1609,1.166,1.1692,1.1599
"Nov 06, 2017",1.161,1.1609,1.1625,1.1579
"Nov 07, 2017",1.1587,1.161,1.1618,1.1553
"Nov 08, 2017",1.1595,1.1587,1.1612,1.1578
"Nov 09, 2017",1.1642,1.1596,1.1657,1.1586
"Nov 10, 2017",1.1665,1.1642,1.168,1.1623
"Nov 13, 2017",1.1667,1.1666,1.1677,1.1638
"Nov 14, 2017",1.1798,1.1667,1.1807,1.166
"Nov 15, 2017",1.1792,1.1797,1.1861,1.1784
"Nov 16, 2017",1.177,1.1792,1.1802,1.1756
"Nov 17, 2017",1.1795,1.1771,1.1823,1.1766
"Nov 20, 2017",1.1732,1.1789,1.1808,1.1721
"Nov 21, 2017",1.1738,1.1732,1.1759,1.1713
"Nov 22, 2017",1.1822,1.1738,1.1829,1.1733
"Nov 23, 2017",1.1852,1.1822,1.1856,1.1812
"Nov 24, 2017",1.193,1.185,1.1944,1.1835
"Nov 27, 2017",1.1898,1.1933,1.1962,1.1896
"Nov 28, 2017",1.1841,1.1898,1.1921,1.1827
"Nov 29, 2017",1.1848,1.1841,1.1883,1.1816
"Nov 30, 2017",1.1904,1.1847,1.1933,1.1809
"Dec 01, 2017",1.1891,1.1904,1.1942,1.1851
"Dec 04, 2017",1.1866,1.1882,1.189,1.183
"Dec 05, 2017",1.1826,1.1866,1.1879,1.1801
"Dec 06, 2017",1.1796,1.1825,1.1849,1.178
"Dec 07, 2017",1.1773,1.1796,1.1816,1.1772
"Dec 08, 2017",1.1764,1.1772,1.1778,1.1729
"Dec 11, 2017",1.1768,1.1768,1.1812,1.1761
"Dec 12, 2017",1.1742,1.177,1.1794,1.1718
"Dec 13, 2017",1.1826,1.1743,1.1832,1.1729
"Dec 14, 2017",1.1778,1.1826,1.1863,1.177
"Dec 15, 2017",1.1754,1.1778,1.1814,1.1751
"Dec 18, 2017",1.1782,1.1753,1.1834,1.1737
"Dec 19, 2017",1.184,1.1782,1.1851,1.1777
"Dec 20, 2017",1.1871,1.184,1.1903,1.1829
"Dec 21, 2017",1.1873,1.1871,1.1889,1.1848
"Dec 22, 2017",1.1859,1.1874,1.1878,1.1817
"Dec 25, 2017",1.1869,1.185,1.1882,1.1842
"Dec 26, 2017",1.1859,1.1867,1.1879,1.1845
"Dec 27, 2017",1.1888,1.1859,1.1912,1.1855
"Dec 28, 2017",1.1943,1.1888,1.1961,1.1888
"Dec 29, 2017",1.1998,1.1943,1.203,1.1937
"Jan 01, 2018",1.201,1.2003,1.2014,1.1995
"Jan 02, 2018",1.2059,1.2013,1.2084,1.2003
"Jan 03, 2018",1.2014,1.2058,1.207,1.2001
"Jan 04, 2018",1.2068,1.2015,1.209,1.2004
"Jan 05, 2018",1.203,1.2068,1.2085,1.2021
"Jan 08, 2018",1.1967,1.2029,1.2054,1.1956
"Jan 09, 2018",1.1937,1.1967,1.1977,1.1916
"Jan 10, 2018",1.1947,1.1938,1.2019,1.1923
"Jan 11, 2018",1.2032,1.1946,1.206,1.1928
"Jan 12, 2018",1.2187,1.2033,1.219,1.2031
"Jan 15, 2018",1.2263,1.2198,1.2298,1.2188
"Jan 16, 2018",1.2261,1.2265,1.2284,1.2194
"Jan 17, 2018",1.2186,1.226,1.2324,1.2176
"Jan 18, 2018",1.2239,1.2186,1.2267,1.2165
"Jan 19, 2018",1.2222,1.2236,1.2296,1.2219
"Jan 22, 2018",1.2262,1.2268,1.2276,1.2214
"Jan 23, 2018",1.2299,1.2263,1.2308,1.2223
"Jan 24, 2018",1.2408,1.2299,1.2417,1.2293
"Jan 25, 2018",1.2396,1.2408,1.2537,1.2364
"Jan 26, 2018",1.2421,1.2395,1.2495,1.2371
"Jan 29, 2018",1.2383,1.2427,1.2436,1.2336
"Jan 30, 2018",1.2402,1.2383,1.2455,1.2335
"Jan 31, 2018",1.2421,1.2401,1.2476,1.2386
"Feb 01, 2018",1.251,1.2414,1.2524,1.2386
"Feb 02, 2018",1.2462,1.2508,1.2519,1.2409
"Feb 05, 2018",1.2368,1.2455,1.2475,1.2362
"Feb 06, 2018",1.2377,1.2367,1.2434,1.2314
"Feb 07, 2018",1.2264,1.2378,1.2407,1.2247
"Feb 08, 2018",1.2247,1.2264,1.2297,1.2212
"Feb 09, 2018",1.2235,1.2245,1.2289,1.2206
"Feb 12, 2018",1.2292,1.2253,1.2298,1.2234
"Feb 13, 2018",1.2352,1.2293,1.2373,1.2285
"Feb 14, 2018",1.245,1.2352,1.2467,1.2276
"Feb 15, 2018",1.2506,1.2449,1.2511,1.2447
"Feb 16, 2018",1.2406,1.2506,1.2557,1.2394
"Feb 19, 2018",1.2408,1.2409,1.2435,1.2368
"Feb 20, 2018",1.2338,1.2409,1.2414,1.232
"Feb 21, 2018",1.2284,1.2338,1.2361,1.2281
"Feb 22, 2018",1.2331,1.2283,1.2354,1.226
"Feb 23, 2018",1.2293,1.2329,1.2337,1.2279
"Feb 26, 2018",1.2318,1.2299,1.2356,1.2278
"Feb 27, 2018",1.2232,1.2317,1.2348,1.2221
"Feb 28, 2018",1.2194,1.2232,1.2243,1.2188
"Mar 01, 2018",1.2268,1.2193,1.2272,1.2153
"Mar 02, 2018",1.2317,1.2266,1.2336,1.225
"Mar 05, 2018",1.2336,1.2323,1.2366,1.2268
"Mar 06, 2018",1.2404,1.2336,1.2422,1.2328
"Mar 07, 2018",1.2413,1.2404,1.2445,1.2385
"Mar 08, 2018",1.2312,1.2411,1.2448,1.2298
"Mar 09, 2018",1.2307,1.2312,1.2336,1.2273
"Mar 12, 2018",1.2334,1.2311,1.2347,1.2291
"Mar 13, 2018",1.239,1.2334,1.2408,1.2314
"Mar 14, 2018",1.2367,1.239,1.2414,1.2347
"Mar 15, 2018",1.2305,1.2366,1.2385,1.2299
"Mar 16, 2018",1.2289,1.2305,1.2338,1.2261
"Mar 19, 2018",1.2335,1.2284,1.2361,1.2258
"Mar 20, 2018",1.2242,1.2335,1.2356,1.2239
"Mar 21, 2018",1.2338,1.2242,1.2351,1.2241
"Mar 22, 2018",1.2302,1.2337,1.2389,1.2285
"Mar 23, 2018",1.2353,1.2302,1.2375,1.2301
"Mar 26, 2018",1.2443,1.2348,1.2463,1.2341
"Mar 27, 2018",1.2403,1.2444,1.2478,1.2373
"Mar 28, 2018",1.2308,1.2403,1.2424,1.23
"Mar 29, 2018",1.2302,1.2308,1.2335,1.2282
"Mar 30, 2018",1.2323,1.2301,1.2331,1.2293
"Apr 02, 2018",1.2302,1.2323,1.2346,1.2282
"Apr 03, 2018",1.227,1.2304,1.2336,1.2253
"Apr 04, 2018",1.2278,1.2269,1.2315,1.2256
"Apr 05, 2018",1.224,1.2278,1.2292,1.2218
"Apr 06, 2018",1.2283,1.224,1.2292,1.2214
"Apr 09, 2018",1.2321,1.2279,1.2331,1.2261
"Apr 10, 2018",1.2356,1.232,1.2379,1.2303
"Apr 11, 2018",1.2367,1.2357,1.2397,1.2347
"Apr 12, 2018",1.2327,1.2368,1.2382,1.23
"Apr 13, 2018",1.2331,1.2327,1.2348,1.2307
"Apr 16, 2018",1.238,1.233,1.2395,1.2325
"Apr 17, 2018",1.237,1.2378,1.2413,1.2335
"Apr 18, 2018",1.2373,1.2369,1.2398,1.2343
"Apr 19, 2018",1.2346,1.2373,1.2402,1.2329
"Apr 20, 2018",1.2288,1.2346,1.2354,1.225
"Apr 23, 2018",1.2209,1.2289,1.2292,1.2198
"Apr 24, 2018",1.2232,1.2209,1.2247,1.2182
"Apr 25, 2018",1.2161,1.2232,1.224,1.216
"Apr 26, 2018",1.2103,1.2161,1.2211,1.2096
"Apr 27, 2018",1.213,1.2105,1.2135,1.2055
"Apr 30, 2018",1.2079,1.2125,1.2141,1.2064
"May 01, 2018",1.1993,1.2076,1.2086,1.1981
"May 02, 2018",1.1951,1.1992,1.2033,1.1938
"May 03, 2018",1.1988,1.1951,1.2009,1.1946
"May 04, 2018",1.196,1.1989,1.1997,1.1911
"May 07, 2018",1.1922,1.1953,1.198,1.1898
"May 08, 2018",1.1864,1.1924,1.1941,1.1838
"May 09, 2018",1.185,1.1863,1.1898,1.1822
"May 10, 2018",1.1915,1.1852,1.1948,1.1843
"May 11, 2018",1.1944,1.1917,1.197,1.1891
"May 14, 2018",1.1927,1.1947,1.1998,1.1926
"May 15, 2018",1.1838,1.1925,1.1939,1.1817
"May 16, 2018",1.1807,1.1837,1.1854,1.1762
"May 17, 2018",1.1795,1.1808,1.1839,1.1775
"May 18, 2018",1.1778,1.1796,1.1825,1.1749
"May 21, 2018",1.1791,1.1764,1.1797,1.1717
"May 22, 2018",1.1779,1.1792,1.183,1.1754
"May 23, 2018",1.1697,1.1778,1.179,1.1675
"May 24, 2018",1.172,1.1695,1.175,1.1688
"May 25, 2018",1.1652,1.172,1.1735,1.1645
"May 28, 2018",1.1623,1.1651,1.1729,1.1605
"May 29, 2018",1.154,1.1625,1.1641,1.1508
"May 30, 2018",1.1663,1.154,1.1678,1.1518
"May 31, 2018",1.1692,1.1665,1.1726,1.1641
"Jun 01, 2018",1.1661,1.1691,1.1718,1.1617
"Jun 04, 2018",1.1699,1.1656,1.1744,1.1652
"Jun 05, 2018",1.1718,1.1698,1.1733,1.1652
"Jun 06, 2018",1.1773,1.1717,1.1797,1.1708
"Jun 07, 2018",1.1799,1.1774,1.1842,1.1772
"Jun 08, 2018",1.1768,1.18,1.1812,1.1726
"Jun 11, 2018",1.1784,1.1766,1.1822,1.1754
"Jun 12, 2018",1.1745,1.1784,1.1811,1.1733
"Jun 13, 2018",1.1791,1.1745,1.1803,1.1725
"Jun 14, 2018",1.1569,1.1791,1.1853,1.1562
"Jun 15, 2018",1.1609,1.1568,1.1629,1.1543
"Jun 18, 2018",1.1623,1.1609,1.1625,1.1563
"Jun 19, 2018",1.159,1.1624,1.1646,1.153
"Jun 20, 2018",1.1572,1.159,1.1602,1.1537
"Jun 21, 2018",1.1603,1.1572,1.1635,1.1509
"Jun 22, 2018",1.1657,1.1604,1.1677,1.16
"Jun 25, 2018",1.1704,1.1659,1.1715,1.1627
"Jun 26, 2018",1.1647,1.1704,1.1722,1.1635
"Jun 27, 2018",1.1554,1.1647,1.1674,1.1541
"Jun 28, 2018",1.1569,1.1555,1.1602,1.1527
"Jun 29, 2018",1.1685,1.1569,1.1692,1.1558
"Jul 02, 2018",1.1641,1.1651,1.1699,1.159
"Jul 03, 2018",1.1657,1.1641,1.1675,1.1621
"Jul 04, 2018",1.1656,1.1658,1.1684,1.1629
"Jul 05, 2018",1.1691,1.1655,1.1722,1.1649
"Jul 06, 2018",1.1747,1.169,1.1769,1.1679
"Jul 09, 2018",1.1751,1.1748,1.1792,1.1731
"Jul 10, 2018",1.1744,1.1751,1.1764,1.169
"Jul 11, 2018",1.1674,1.1745,1.176,1.1665
"Jul 12, 2018",1.1672,1.1674,1.1697,1.1648
"Jul 13, 2018",1.1685,1.1669,1.1688,1.161
"Jul 16, 2018",1.171,1.1676,1.1726,1.1674
"Jul 17, 2018",1.1661,1.1711,1.1746,1.165
"Jul 18, 2018",1.1639,1.166,1.1665,1.1601
"Jul 19, 2018",1.1643,1.1639,1.168,1.1574
"Jul 20, 2018",1.172,1.1644,1.174,1.1626
"Jul 23, 2018",1.1692,1.173,1.1752,1.1682
"Jul 24, 2018",1.1686,1.1692,1.1719,1.1654
"Jul 25, 2018",1.1728,1.1684,1.1739,1.1663
"Jul 26, 2018",1.1643,1.1728,1.1744,1.1639
"Jul 27, 2018",1.1658,1.1643,1.1665,1.1621
"Jul 30, 2018",1.1706,1.166,1.1721,1.1648
"Jul 31, 2018",1.1691,1.1706,1.1745,1.1682
"Aug 01, 2018",1.166,1.1691,1.1701,1.1656
"Aug 02, 2018",1.1584,1.166,1.1669,1.1582
"Aug 03, 2018",1.1567,1.1583,1.1611,1.1559
"Aug 06, 2018",1.1554,1.1571,1.1574,1.1527
"Aug 07, 2018",1.1599,1.1555,1.161,1.1547
"Aug 08, 2018",1.1611,1.1598,1.1629,1.1571
"Aug 09, 2018",1.1527,1.1609,1.162,1.1525
"Aug 10, 2018",1.1411,1.1526,1.1537,1.1384
"Aug 13, 2018",1.1409,1.1389,1.1434,1.1364
"Aug 14, 2018",1.1344,1.141,1.1431,1.133
"Aug 15, 2018",1.1345,1.1344,1.1357,1.1299
"Aug 16, 2018",1.1377,1.1345,1.1411,1.1335
"Aug 17, 2018",1.1439,1.1377,1.1447,1.1365
"Aug 20, 2018",1.1481,1.1442,1.1486,1.1394
"Aug 21, 2018",1.1571,1.1482,1.1602,1.1479
"Aug 22, 2018",1.1597,1.157,1.1624,1.1551
"Aug 23, 2018",1.1539,1.1596,1.1601,1.153
"Aug 24, 2018",1.1623,1.154,1.1641,1.1533
"Aug 27, 2018",1.1678,1.1631,1.1694,1.1592
"Aug 28, 2018",1.1695,1.1678,1.1735,1.1662
"Aug 29, 2018",1.1708,1.1695,1.1712,1.1652
"Aug 30, 2018",1.1671,1.1707,1.172,1.1641
"Aug 31, 2018",1.1601,1.1671,1.1692,1.1585
"Sep 03, 2018",1.1624,1.1596,1.1629,1.1583
"Sep 04, 2018",1.1582,1.1623,1.1629,1.1528
"Sep 05, 2018",1.1629,1.1581,1.164,1.1542
"Sep 06, 2018",1.1622,1.1629,1.166,1.1603
"Sep 07, 2018",1.1553,1.1624,1.1651,1.155
"Sep 10, 2018",1.1594,1.156,1.1617,1.1526
"Sep 11, 2018",1.1607,1.1594,1.1645,1.1565
"Sep 12, 2018",1.1626,1.1604,1.1651,1.157
"Sep 13, 2018",1.169,1.1627,1.1703,1.1608
"Sep 14, 2018",1.163,1.169,1.1724,1.1619
"Sep 17, 2018",1.1683,1.1623,1.1699,1.1617
"Sep 18, 2018",1.1667,1.1684,1.1726,1.1651
"Sep 19, 2018",1.1673,1.1667,1.1716,1.1648
"Sep 20, 2018",1.1777,1.1671,1.1786,1.1665
"Sep 21, 2018",1.175,1.1776,1.1804,1.1731
"Sep 24, 2018",1.1748,1.1751,1.1817,1.1723
"Sep 25, 2018",1.1772,1.1748,1.1793,1.173
"Sep 26, 2018",1.174,1.1767,1.1799,1.1726
"Sep 27, 2018",1.1641,1.174,1.1759,1.1637
"Sep 28, 2018",1.1609,1.1641,1.1652,1.1567
"Oct 01, 2018",1.1578,1.1609,1.163,1.1563
"Oct 02, 2018",1.1548,1.1578,1.1582,1.1506
"Oct 03, 2018",1.1478,1.1548,1.1595,1.1465
"Oct 04, 2018",1.1515,1.1478,1.1543,1.1464
"Oct 05, 2018",1.1524,1.1513,1.155,1.1483
"Oct 08, 2018",1.1492,1.152,1.1536,1.1459
"Oct 09, 2018",1.149,1.1491,1.1504,1.143
"Oct 10, 2018",1.152,1.1491,1.1547,1.1479
"Oct 11, 2018",1.1594,1.1519,1.16,1.1517
"Oct 12, 2018",1.1563,1.1592,1.1611,1.1534
"Oct 15, 2018",1.1579,1.1559,1.1608,1.1537
"Oct 16, 2018",1.1575,1.158,1.1623,1.1564
"Oct 17, 2018",1.1501,1.1575,1.1585,1.1495
"Oct 18, 2018",1.1453,1.15,1.1528,1.1448
"Oct 19, 2018",1.1515,1.1451,1.1536,1.1433
"Oct 22, 2018",1.1465,1.1507,1.1552,1.1455
"Oct 23, 2018",1.1471,1.1466,1.1495,1.1438
"Oct 24, 2018",1.1392,1.147,1.1477,1.1378
"Oct 25, 2018",1.1376,1.1392,1.1434,1.1355
"Oct 26, 2018",1.1403,1.1376,1.1422,1.1334
"Oct 29, 2018",1.1373,1.1408,1.1418,1.1361
"Oct 30, 2018",1.1344,1.1372,1.1387,1.1338
"Oct 31, 2018",1.1312,1.1345,1.1363,1.1301
"Nov 01, 2018",1.1409,1.1311,1.1426,1.1306
"Nov 02, 2018",1.1387,1.1408,1.1458,1.1372
"Nov 05, 2018",1.1407,1.1391,1.1425,1.1356
"Nov 06, 2018",1.1427,1.1406,1.144,1.1389
"Nov 07, 2018",1.1426,1.1427,1.1502,1.1395
"Nov 08, 2018",1.1363,1.1425,1.1448,1.1352
"Nov 09, 2018",1.1336,1.1364,1.1371,1.1315
"Nov 12, 2018",1.1218,1.1331,1.1333,1.1214
"Nov 13, 2018",1.1291,1.1219,1.1296,1.1216
"Nov 14, 2018",1.131,1.129,1.1349,1.1262
"Nov 15, 2018",1.1328,1.1309,1.1364,1.1271
"Nov 16, 2018",1.142,1.133,1.1423,1.132
"Nov 19, 2018",1.1453,1.1403,1.1467,1.1393
"Nov 20, 2018",1.1371,1.1453,1.1473,1.1357
"Nov 21, 2018",1.1385,1.1371,1.1426,1.1363
"Nov 22, 2018",1.1408,1.1382,1.1434,1.1378
"Nov 23, 2018",1.1341,1.1403,1.1422,1.1325
"Nov 26, 2018",1.1328,1.1343,1.1385,1.1323
"Nov 27, 2018",1.1288,1.1326,1.1344,1.1276
"Nov 28, 2018",1.1366,1.1291,1.1387,1.1264
"Nov 29, 2018",1.1393,1.1367,1.1403,1.1348
"Nov 30, 2018",1.1317,1.1395,1.1402,1.1304
"Dec 03, 2018",1.1354,1.1315,1.1382,1.1315
