NASDAQ,Close
14:49 - 14:50 03/20/2020,7354.89
14:50 - 14:51 03/20/2020,7363.5
14:51 - 14:52 03/20/2020,7358.65
14:52 - 14:53 03/20/2020,7380.41
14:53 - 14:54 03/20/2020,7393.85
14:54 - 14:55 03/20/2020,7389.28
14:55 - 14:56 03/20/2020,7385.81
14:56 - 14:57 03/20/2020,7377.89
14:57 - 14:58 03/20/2020,7353.79
14:58 - 14:59 03/20/2020,7337.94
14:59 - 15:00 03/20/2020,7342.6
15:00 - 15:01 03/20/2020,7337.39
15:01 - 15:02 03/20/2020,7333.36
15:02 - 15:03 03/20/2020,7348.67
15:03 - 15:04 03/20/2020,7351.52
15:04 - 15:05 03/20/2020,7346.46
15:05 - 15:06 03/20/2020,7366.7
15:06 - 15:07 03/20/2020,7376.8
15:07 - 15:08 03/20/2020,7380.83
15:08 - 15:09 03/20/2020,7373.66
15:09 - 15:10 03/20/2020,7372.81
15:10 - 15:11 03/20/2020,7366.05
15:11 - 15:12 03/20/2020,7374.2
15:12 - 15:13 03/20/2020,7375.59
15:13 - 15:14 03/20/2020,7385.72
15:14 - 15:15 03/20/2020,7406.94
15:15 - 15:16 03/20/2020,7415.82
15:16 - 15:17 03/20/2020,7420.45
15:17 - 15:18 03/20/2020,7411.9
15:18 - 15:19 03/20/2020,7409.12
15:19 - 15:20 03/20/2020,7417.52
15:20 - 15:21 03/20/2020,7407.3
15:21 - 15:22 03/20/2020,7410.56
15:22 - 15:23 03/20/2020,7425.74
15:23 - 15:24 03/20/2020,7430.9
15:24 - 15:25 03/20/2020,7439.07
15:25 - 15:26 03/20/2020,7449.27
15:26 - 15:27 03/20/2020,7455.13
15:27 - 15:28 03/20/2020,7454.69
15:28 - 15:29 03/20/2020,7452.06
15:29 - 15:30 03/20/2020,7432.46
15:30 - 15:31 03/23/2020,7415.86
15:31 - 15:32 03/23/2020,7422.38
15:32 - 15:33 03/23/2020,7418.74
15:33 - 15:34 03/23/2020,7434.84
15:34 - 15:35 03/23/2020,7427.49
15:35 - 15:36 03/23/2020,7411.13
15:36 - 15:37 03/23/2020,7415.55
15:37 - 15:38 03/23/2020,7410.83
15:38 - 15:39 03/23/2020,7421.98
15:39 - 15:40 03/23/2020,7423.01
15:40 - 15:41 03/23/2020,7431.65
15:41 - 15:42 03/23/2020,7421.85
15:42 - 15:43 03/23/2020,7429.07
15:43 - 15:44 03/23/2020,7430.87
15:44 - 15:45 03/23/2020,7424.59
15:45 - 15:46 03/23/2020,7425.92
15:46 - 15:47 03/23/2020,7400.31
15:47 - 15:48 03/23/2020,7397.31
15:48 - 15:49 03/23/2020,7389.91
15:49 - 15:50 03/23/2020,7374.35
15:50 - 15:51 03/23/2020,7383.82
15:51 - 15:52 03/23/2020,7381.47
15:52 - 15:53 03/23/2020,7382.85
15:53 - 15:54 03/23/2020,7386.24
15:54 - 15:55 03/23/2020,7387.38
15:55 - 15:56 03/23/2020,7393.96
15:56 - 15:57 03/23/2020,7392.12
15:57 - 15:58 03/23/2020,7380.79
15:58 - 15:59 03/23/2020,7387.71
15:59 - 16:00 03/23/2020,7389.44
16:00 - 16:01 03/23/2020,7401.72
16:01 - 16:02 03/23/2020,7413.86
16:02 - 16:03 03/23/2020,7415.91
16:03 - 16:04 03/23/2020,7412.22
16:04 - 16:05 03/23/2020,7394.49
16:05 - 16:06 03/23/2020,7377.09
16:06 - 16:07 03/23/2020,7367.79
16:07 - 16:08 03/23/2020,7363.19
16:08 - 16:09 03/23/2020,7373.13
16:09 - 16:10 03/23/2020,7373.96
16:10 - 16:11 03/23/2020,7382.91
16:11 - 16:12 03/23/2020,7381.83
16:12 - 16:13 03/23/2020,7383.1
16:13 - 16:14 03/23/2020,7396.57
16:14 - 16:15 03/23/2020,7405.48
16:15 - 16:16 03/23/2020,7394.37
16:16 - 16:17 03/23/2020,7409.96
16:17 - 16:18 03/23/2020,7401.34
16:18 - 16:19 03/23/2020,7403.98
16:19 - 16:20 03/23/2020,7399.72
16:20 - 16:21 03/23/2020,7400.45
16:21 - 16:22 03/23/2020,7408.16
16:22 - 16:23 03/23/2020,7415.71
16:23 - 16:24 03/23/2020,7410.05
16:24 - 16:25 03/23/2020,7402.37
16:25 - 16:26 03/23/2020,7410.01
16:26 - 16:27 03/23/2020,7416.76
16:27 - 16:28 03/23/2020,7419.56
16:28 - 16:29 03/23/2020,7427.88
16:29 - 16:30 03/23/2020,7426.48
16:30 - 16:31 03/23/2020,7426.78
16:31 - 16:32 03/23/2020,7413.68
16:32 - 16:33 03/23/2020,7406.14
16:33 - 16:34 03/23/2020,7407.54
16:34 - 16:35 03/23/2020,7417.27
16:35 - 16:36 03/23/2020,7436.06
16:36 - 16:37 03/23/2020,7436.12
16:37 - 16:38 03/23/2020,7442
16:38 - 16:39 03/23/2020,7444.65
16:39 - 16:40 03/23/2020,7455.73
16:40 - 16:41 03/23/2020,7458.55
16:41 - 16:42 03/23/2020,7462.64
16:42 - 16:43 03/23/2020,7453.96
16:43 - 16:44 03/23/2020,7462.29
16:44 - 16:45 03/23/2020,7455.53
16:45 - 16:46 03/23/2020,7457.85
16:46 - 16:47 03/23/2020,7458.13
16:47 - 16:48 03/23/2020,7452.37
16:48 - 16:49 03/23/2020,7441.91
16:49 - 16:50 03/23/2020,7431.51
16:50 - 16:51 03/23/2020,7423.23
16:51 - 16:52 03/23/2020,7429.08
16:52 - 16:53 03/23/2020,7433.53
16:53 - 16:54 03/23/2020,7439.14
16:54 - 16:55 03/23/2020,7435.5
16:55 - 16:56 03/23/2020,7449.08
16:56 - 16:57 03/23/2020,7460.83
16:57 - 16:58 03/23/2020,7451
16:58 - 16:59 03/23/2020,7453.01
16:59 - 17:00 03/23/2020,7462.86
17:00 - 17:01 03/23/2020,7466.77
17:01 - 17:02 03/23/2020,7466.52
17:02 - 17:03 03/23/2020,7454.55
17:03 - 17:04 03/23/2020,7458.7
17:04 - 17:05 03/23/2020,7458.66
17:05 - 17:06 03/23/2020,7467.5
17:06 - 17:07 03/23/2020,7450.92
17:07 - 17:08 03/23/2020,7451.95
17:08 - 17:09 03/23/2020,7455.38
17:09 - 17:10 03/23/2020,7453.6
17:10 - 17:11 03/23/2020,7457.48
17:11 - 17:12 03/23/2020,7458.11
17:12 - 17:13 03/23/2020,7451.65
17:13 - 17:14 03/23/2020,7456.09
17:14 - 17:15 03/23/2020,7452.61
17:15 - 17:16 03/23/2020,7460.48
17:16 - 17:17 03/23/2020,7456.84
17:17 - 17:18 03/23/2020,7456.75
17:18 - 17:19 03/23/2020,7458.89
17:19 - 17:20 03/23/2020,7464.08
17:20 - 17:21 03/23/2020,7476.24
17:21 - 17:22 03/23/2020,7469.99
17:22 - 17:23 03/23/2020,7480.46
17:23 - 17:24 03/23/2020,7483.26
17:24 - 17:25 03/23/2020,7480.32
17:25 - 17:26 03/23/2020,7485.13
17:26 - 17:27 03/23/2020,7485.77
17:27 - 17:28 03/23/2020,7495.32
17:28 - 17:29 03/23/2020,7499.96
17:29 - 17:30 03/23/2020,7509.25
17:30 - 17:31 03/23/2020,7504.99
17:31 - 17:32 03/23/2020,7498.23
17:32 - 17:33 03/23/2020,7502.27
17:33 - 17:34 03/23/2020,7509.06
17:34 - 17:35 03/23/2020,7511.19
17:35 - 17:36 03/23/2020,7514.1
17:36 - 17:37 03/23/2020,7509.73
17:37 - 17:38 03/23/2020,7521.46
17:38 - 17:39 03/23/2020,7523.84
17:39 - 17:40 03/23/2020,7530.14
17:40 - 17:41 03/23/2020,7522.52
17:41 - 17:42 03/23/2020,7510.09
17:42 - 17:43 03/23/2020,7503.67
17:43 - 17:44 03/23/2020,7512.8
17:44 - 17:45 03/23/2020,7515.24
17:45 - 17:46 03/23/2020,7506.42
17:46 - 17:47 03/23/2020,7491.09
17:47 - 17:48 03/23/2020,7488.36
17:48 - 17:49 03/23/2020,7489.78
17:49 - 17:50 03/23/2020,7494.17
17:50 - 17:51 03/23/2020,7490.36
17:51 - 17:52 03/23/2020,7490.9
17:52 - 17:53 03/23/2020,7474
17:53 - 17:54 03/23/2020,7475.68
17:54 - 17:55 03/23/2020,7476.67
17:55 - 17:56 03/23/2020,7482.22
17:56 - 17:57 03/23/2020,7485.91
17:57 - 17:58 03/23/2020,7483.13
17:58 - 17:59 03/23/2020,7462.89
17:59 - 18:00 03/23/2020,7442.63
18:00 - 18:01 03/23/2020,7444.74
18:01 - 18:02 03/23/2020,7459.43
18:02 - 18:03 03/23/2020,7462.22
18:03 - 18:04 03/23/2020,7454.7
18:04 - 18:05 03/23/2020,7440
18:05 - 18:06 03/23/2020,7426.33
18:06 - 18:07 03/23/2020,7423.81
18:07 - 18:08 03/23/2020,7419.24
18:08 - 18:09 03/23/2020,7426.67
18:09 - 18:10 03/23/2020,7410.31
18:10 - 18:11 03/23/2020,7399
18:11 - 18:12 03/23/2020,7413.28
18:12 - 18:13 03/23/2020,7412.43
18:13 - 18:14 03/23/2020,7417.56
18:14 - 18:15 03/23/2020,7431.78
18:15 - 18:16 03/23/2020,7431.88
18:16 - 18:17 03/23/2020,7420.12
18:17 - 18:18 03/23/2020,7411.18
18:18 - 18:19 03/23/2020,7403.58
18:19 - 18:20 03/23/2020,7409.51
18:20 - 18:21 03/23/2020,7388.13
18:21 - 18:22 03/23/2020,7381.86
18:22 - 18:23 03/23/2020,7383.19
18:23 - 18:24 03/23/2020,7401.78
18:24 - 18:25 03/23/2020,7404.16
18:25 - 18:26 03/23/2020,7400.05
18:26 - 18:27 03/23/2020,7417.76
18:27 - 18:28 03/23/2020,7425.08
18:28 - 18:29 03/23/2020,7427.56
18:29 - 18:30 03/23/2020,7420.94
18:30 - 18:31 03/23/2020,7433.97
18:31 - 18:32 03/23/2020,7436.91
18:32 - 18:33 03/23/2020,7437.59
18:33 - 18:34 03/23/2020,7445.35
18:34 - 18:35 03/23/2020,7436.8
18:35 - 18:36 03/23/2020,7438.7
18:36 - 18:37 03/23/2020,7432.69
18:37 - 18:38 03/23/2020,7431.48
18:38 - 18:39 03/23/2020,7443.14
18:39 - 18:40 03/23/2020,7438.13
18:40 - 18:41 03/23/2020,7438.43
18:41 - 18:42 03/23/2020,7422.4
18:42 - 18:43 03/23/2020,7408.51
18:43 - 18:44 03/23/2020,7407.87
18:44 - 18:45 03/23/2020,7419.17
18:45 - 18:46 03/23/2020,7423.98
18:46 - 18:47 03/23/2020,7432.06
18:47 - 18:48 03/23/2020,7417.53
18:48 - 18:49 03/23/2020,7405.77
18:49 - 18:50 03/23/2020,7396.45
18:50 - 18:51 03/23/2020,7384.06
18:51 - 18:52 03/23/2020,7376.02
18:52 - 18:53 03/23/2020,7359.6
18:53 - 18:54 03/23/2020,7365.22
18:54 - 18:55 03/23/2020,7376.38
18:55 - 18:56 03/23/2020,7373.33
18:56 - 18:57 03/23/2020,7380.78
18:57 - 18:58 03/23/2020,7372.9
18:58 - 18:59 03/23/2020,7365.41
18:59 - 19:00 03/23/2020,7360.07
19:00 - 19:01 03/23/2020,7368.59
19:01 - 19:02 03/23/2020,7375.51
19:02 - 19:03 03/23/2020,7362.12
19:03 - 19:04 03/23/2020,7349.15
19:04 - 19:05 03/23/2020,7334.98
19:05 - 19:06 03/23/2020,7341.31
19:06 - 19:07 03/23/2020,7339.49
19:07 - 19:08 03/23/2020,7328.91
19:08 - 19:09 03/23/2020,7323.81
19:09 - 19:10 03/23/2020,7319.6
19:10 - 19:11 03/23/2020,7305.28
19:11 - 19:12 03/23/2020,7315.29
19:12 - 19:13 03/23/2020,7324.32
19:13 - 19:14 03/23/2020,7317.9
19:14 - 19:15 03/23/2020,7319.29
19:15 - 19:16 03/23/2020,7334.89
19:16 - 19:17 03/23/2020,7350.34
19:17 - 19:18 03/23/2020,7354.1
19:18 - 19:19 03/23/2020,7353.62
19:19 - 19:20 03/23/2020,7342
19:20 - 19:21 03/23/2020,7345.01
19:21 - 19:22 03/23/2020,7342.51
19:22 - 19:23 03/23/2020,7358
19:23 - 19:24 03/23/2020,7369.7
19:24 - 19:25 03/23/2020,7376.27
19:25 - 19:26 03/23/2020,7364.99
19:26 - 19:27 03/23/2020,7370.93
19:27 - 19:28 03/23/2020,7372.63
19:28 - 19:29 03/23/2020,7392.1
19:29 - 19:30 03/23/2020,7382.97
19:30 - 19:31 03/23/2020,7364.79
19:31 - 19:32 03/23/2020,7373.21
19:32 - 19:33 03/23/2020,7374.36
19:33 - 19:34 03/23/2020,7375.97
19:34 - 19:35 03/23/2020,7384.49
19:35 - 19:36 03/23/2020,7411.53
19:36 - 19:37 03/23/2020,7417.44
19:37 - 19:38 03/23/2020,7424.01
19:38 - 19:39 03/23/2020,7421.7
19:39 - 19:40 03/23/2020,7429.23
19:40 - 19:41 03/23/2020,7429.76
19:41 - 19:42 03/23/2020,7426.57
19:42 - 19:43 03/23/2020,7422.1
19:43 - 19:44 03/23/2020,7416.65
19:44 - 19:45 03/23/2020,7421.96
19:45 - 19:46 03/23/2020,7422.27
19:46 - 19:47 03/23/2020,7404.83
19:47 - 19:48 03/23/2020,7399.61
19:48 - 19:49 03/23/2020,7383.48
19:49 - 19:50 03/23/2020,7393.96
19:50 - 19:51 03/23/2020,7413.09
19:51 - 19:52 03/23/2020,7407.44
19:52 - 19:53 03/23/2020,7400.71
19:53 - 19:54 03/23/2020,7429.49
19:54 - 19:55 03/23/2020,7428.99
19:55 - 19:56 03/23/2020,7434.82
19:56 - 19:57 03/23/2020,7452.76
19:57 - 19:58 03/23/2020,7456.04
19:58 - 19:59 03/23/2020,7462.15
19:59 - 20:00 03/23/2020,7474.86
20:00 - 20:01 03/23/2020,7463.46
20:01 - 20:02 03/23/2020,7475.4
20:02 - 20:03 03/23/2020,7467.9
20:03 - 20:04 03/23/2020,7468.66
20:04 - 20:05 03/23/2020,7471.98
20:05 - 20:06 03/23/2020,7479.1
20:06 - 20:07 03/23/2020,7481.52
20:07 - 20:08 03/23/2020,7485.97
20:08 - 20:09 03/23/2020,7497.39
20:09 - 20:10 03/23/2020,7504.17
20:10 - 20:11 03/23/2020,7498.08
20:11 - 20:12 03/23/2020,7496.38
20:12 - 20:13 03/23/2020,7484.26
20:13 - 20:14 03/23/2020,7491.43
20:14 - 20:15 03/23/2020,7499.44
20:15 - 20:16 03/23/2020,7507.6
20:16 - 20:17 03/23/2020,7491.36
20:17 - 20:18 03/23/2020,7476
20:18 - 20:19 03/23/2020,7496.07
20:19 - 20:20 03/23/2020,7487.36
20:20 - 20:21 03/23/2020,7485.99
20:21 - 20:22 03/23/2020,7492.04
20:22 - 20:23 03/23/2020,7496.93
20:23 - 20:24 03/23/2020,7484.95
20:24 - 20:25 03/23/2020,7487.04
20:25 - 20:26 03/23/2020,7485.44
20:26 - 20:27 03/23/2020,7491.97
20:27 - 20:28 03/23/2020,7493.75
20:28 - 20:29 03/23/2020,7493.94
20:29 - 20:30 03/23/2020,7493.19
20:30 - 20:31 03/23/2020,7492.26
20:31 - 20:32 03/23/2020,7501.88
20:32 - 20:33 03/23/2020,7509.55
20:33 - 20:34 03/23/2020,7503.58
20:34 - 20:35 03/23/2020,7506.93
20:35 - 20:36 03/23/2020,7503.01
20:36 - 20:37 03/23/2020,7481.91
20:37 - 20:38 03/23/2020,7496.24
20:38 - 20:39 03/23/2020,7500.19
20:39 - 20:40 03/23/2020,7501.78
20:40 - 20:41 03/23/2020,7516.42
20:41 - 20:42 03/23/2020,7522.23
20:42 - 20:43 03/23/2020,7518.56
20:43 - 20:44 03/23/2020,7522.77
20:44 - 20:45 03/23/2020,7518.68
20:45 - 20:46 03/23/2020,7501.74
20:46 - 20:47 03/23/2020,7504.03
20:47 - 20:48 03/23/2020,7492.62
20:48 - 20:49 03/23/2020,7472.66
20:49 - 20:50 03/23/2020,7471.15
20:50 - 20:51 03/23/2020,7466.6
20:51 - 20:52 03/23/2020,7476.23
20:52 - 20:53 03/23/2020,7483.91
20:53 - 20:54 03/23/2020,7480.62
20:54 - 20:55 03/23/2020,7535.39
20:55 - 20:56 03/23/2020,7534.6
20:56 - 20:57 03/23/2020,7538.52
20:57 - 20:58 03/23/2020,7543.5
20:58 - 20:59 03/23/2020,7542.05
20:59 - 21:00 03/23/2020,7548.61
21:00 - 21:01 03/23/2020,7553.82
21:01 - 21:02 03/23/2020,7553.82
21:02 - 21:03 03/23/2020,7553.82
21:03 - 21:04 03/23/2020,7553.82
21:04 - 21:05 03/23/2020,7553.82
21:05 - 21:06 03/23/2020,7553.82
21:06 - 21:07 03/23/2020,7553.82
21:07 - 21:08 03/23/2020,7553.82
21:08 - 21:09 03/23/2020,7553.82
21:09 - 21:10 03/23/2020,7553.82
21:10 - 21:11 03/23/2020,7553.82
21:11 - 21:12 03/23/2020,7553.82
21:12 - 21:13 03/23/2020,7553.82
21:13 - 21:14 03/23/2020,7553.82
21:14 - 21:15 03/23/2020,7553.82
21:15 - 21:16 03/23/2020,7553.82
21:16 - 21:17 03/23/2020,7553.82
21:17 - 21:18 03/23/2020,7553.82
21:18 - 21:19 03/23/2020,7553.82
21:19 - 21:20 03/23/2020,7553.82
21:20 - 21:21 03/23/2020,7553.82
21:21 - 21:22 03/23/2020,7553.82
21:22 - 21:23 03/23/2020,7553.82
21:23 - 21:24 03/23/2020,7553.82
21:24 - 21:25 03/23/2020,7553.82
21:25 - 21:26 03/23/2020,7553.82
21:26 - 21:27 03/23/2020,7553.82
21:27 - 21:28 03/23/2020,7553.82
21:28 - 21:29 03/23/2020,7553.82
21:29 - 21:30 03/23/2020,7553.82
21:30 - 21:31 03/23/2020,7553.82
21:31 - 21:32 03/23/2020,7553.82
21:32 - 21:33 03/23/2020,7553.82
21:33 - 21:34 03/23/2020,7553.82
21:34 - 21:35 03/23/2020,7553.82
21:35 - 21:36 03/23/2020,7553.82
21:36 - 21:37 03/23/2020,7553.82
21:37 - 21:38 03/23/2020,7553.82
21:38 - 21:39 03/23/2020,7553.82
21:39 - 21:40 03/23/2020,7553.82
21:40 - 21:41 03/23/2020,7553.82
21:41 - 21:42 03/23/2020,7553.82
21:42 - 21:43 03/23/2020,7553.82
21:43 - 21:44 03/23/2020,7553.82
21:44 - 21:45 03/23/2020,7553.82
25MAR2020_00:00:00.000000 03/23/2020,
14:30 - 14:31 03/23/2020,7508.75
14:31 - 14:32 03/23/2020,7542.47
14:32 - 14:33 03/23/2020,7552.54
14:33 - 14:34 03/23/2020,7596.6
14:34 - 14:35 03/23/2020,7621.58
14:35 - 14:36 03/23/2020,7633.28
14:36 - 14:37 03/23/2020,7666.67
14:37 - 14:38 03/23/2020,7661.8
14:38 - 14:39 03/23/2020,7669.9
14:39 - 14:40 03/23/2020,7681.06
14:40 - 14:41 03/23/2020,7661.48
14:41 - 14:42 03/23/2020,7639.93
14:42 - 14:43 03/23/2020,7647.92
14:43 - 14:44 03/23/2020,7637.63
14:44 - 14:45 03/23/2020,7626.44
14:45 - 14:46 03/23/2020,7604.86
14:46 - 14:47 03/23/2020,7593.79
14:47 - 14:48 03/23/2020,7581.3
14:48 - 14:49 03/23/2020,7573.03
14:49 - 14:50 03/23/2020,7575.42
14:50 - 14:51 03/23/2020,7587.44
14:51 - 14:52 03/23/2020,7568.59
14:52 - 14:53 03/23/2020,7551.85
14:53 - 14:54 03/23/2020,7521.18
14:54 - 14:55 03/23/2020,7508.82
14:55 - 14:56 03/23/2020,7513.31
14:56 - 14:57 03/23/2020,7528.57
14:57 - 14:58 03/23/2020,7525.42
14:58 - 14:59 03/23/2020,7504.65
14:59 - 15:00 03/23/2020,7488.76
15:00 - 15:01 03/23/2020,7474.67
15:01 - 15:02 03/23/2020,7484.88
15:02 - 15:03 03/23/2020,7452.54
15:03 - 15:04 03/23/2020,7442.5
15:04 - 15:05 03/23/2020,7443.6
15:05 - 15:06 03/23/2020,7466.51
15:06 - 15:07 03/23/2020,7469.86
15:07 - 15:08 03/23/2020,7438.77
15:08 - 15:09 03/23/2020,7441.91
15:09 - 15:10 03/23/2020,7452.85
15:10 - 15:11 03/23/2020,7426.67
15:11 - 15:12 03/23/2020,7411.48
15:12 - 15:13 03/23/2020,7399.97
15:13 - 15:14 03/23/2020,7402.28
15:14 - 15:15 03/23/2020,7406.04
15:15 - 15:16 03/23/2020,7424.17
15:16 - 15:17 03/23/2020,7446.69
15:17 - 15:18 03/23/2020,7432.55
15:18 - 15:19 03/23/2020,7440.43
15:19 - 15:20 03/23/2020,7438.18
15:20 - 15:21 03/23/2020,7436.3
15:21 - 15:22 03/23/2020,7452.31
15:22 - 15:23 03/23/2020,7459.65
15:23 - 15:24 03/23/2020,7466.6
15:24 - 15:25 03/23/2020,7451.75
15:25 - 15:26 03/23/2020,7439.88
15:26 - 15:27 03/23/2020,7425.9
15:27 - 15:28 03/23/2020,7423.64
15:28 - 15:29 03/23/2020,7446.41
15:29 - 15:30 03/23/2020,7454.67
15:30 - 15:31 03/24/2020,7480.55
15:31 - 15:32 03/24/2020,7479.79
15:32 - 15:33 03/24/2020,7465.36
15:33 - 15:34 03/24/2020,7462.91
15:34 - 15:35 03/24/2020,7472.07
15:35 - 15:36 03/24/2020,7462.42
15:36 - 15:37 03/24/2020,7485.13
15:37 - 15:38 03/24/2020,7485.77
15:38 - 15:39 03/24/2020,7491.29
15:39 - 15:40 03/24/2020,7495.5
15:40 - 15:41 03/24/2020,7501.88
15:41 - 15:42 03/24/2020,7511.45
15:42 - 15:43 03/24/2020,7509.7
15:43 - 15:44 03/24/2020,7493.67
15:44 - 15:45 03/24/2020,7487.57
15:45 - 15:46 03/24/2020,7498.41
15:46 - 15:47 03/24/2020,7492.15
15:47 - 15:48 03/24/2020,7470.65
15:48 - 15:49 03/24/2020,7464.95
15:49 - 15:50 03/24/2020,7472.93
15:50 - 15:51 03/24/2020,7486.02
15:51 - 15:52 03/24/2020,7499.53
15:52 - 15:53 03/24/2020,7503.24
15:53 - 15:54 03/24/2020,7505.06
15:54 - 15:55 03/24/2020,7483.81
15:55 - 15:56 03/24/2020,7490.62
15:56 - 15:57 03/24/2020,7502.25
15:57 - 15:58 03/24/2020,7504.55
15:58 - 15:59 03/24/2020,7516.63
15:59 - 16:00 03/24/2020,7524.07
16:00 - 16:01 03/24/2020,7530.07
16:01 - 16:02 03/24/2020,7521.98
16:02 - 16:03 03/24/2020,7511.24
16:03 - 16:04 03/24/2020,7503.38
16:04 - 16:05 03/24/2020,7517.09
16:05 - 16:06 03/24/2020,7515.75
16:06 - 16:07 03/24/2020,7533.39
16:07 - 16:08 03/24/2020,7535.04
16:08 - 16:09 03/24/2020,7543.54
16:09 - 16:10 03/24/2020,7541.49
16:10 - 16:11 03/24/2020,7534.92
16:11 - 16:12 03/24/2020,7535.31
16:12 - 16:13 03/24/2020,7526.54
16:13 - 16:14 03/24/2020,7526.92
16:14 - 16:15 03/24/2020,7521.55
16:15 - 16:16 03/24/2020,7495.29
16:16 - 16:17 03/24/2020,7502.19
16:17 - 16:18 03/24/2020,7520.23
16:18 - 16:19 03/24/2020,7531.84
16:19 - 16:20 03/24/2020,7527.98
16:20 - 16:21 03/24/2020,7526.3
16:21 - 16:22 03/24/2020,7508.52
16:22 - 16:23 03/24/2020,7505.89
16:23 - 16:24 03/24/2020,7509.79
16:24 - 16:25 03/24/2020,7513.73
16:25 - 16:26 03/24/2020,7534
16:26 - 16:27 03/24/2020,7548.76
16:27 - 16:28 03/24/2020,7538.36
16:28 - 16:29 03/24/2020,7519.5
16:29 - 16:30 03/24/2020,7518.13
16:30 - 16:31 03/24/2020,7523.6
16:31 - 16:32 03/24/2020,7532.77
16:32 - 16:33 03/24/2020,7527.14
16:33 - 16:34 03/24/2020,7526.73
16:34 - 16:35 03/24/2020,7531.42
16:35 - 16:36 03/24/2020,7515.64
16:36 - 16:37 03/24/2020,7526.02
16:37 - 16:38 03/24/2020,7535.08
16:38 - 16:39 03/24/2020,7512.25
16:39 - 16:40 03/24/2020,7513.52
16:40 - 16:41 03/24/2020,7499.82
16:41 - 16:42 03/24/2020,7504.61
16:42 - 16:43 03/24/2020,7511.99
16:43 - 16:44 03/24/2020,7506.87
16:44 - 16:45 03/24/2020,7497.11
16:45 - 16:46 03/24/2020,7497.43
16:46 - 16:47 03/24/2020,7487.92
16:47 - 16:48 03/24/2020,7497.94
16:48 - 16:49 03/24/2020,7518.42
16:49 - 16:50 03/24/2020,7523.36
16:50 - 16:51 03/24/2020,7524.7
16:51 - 16:52 03/24/2020,7521.51
16:52 - 16:53 03/24/2020,7519.94
16:53 - 16:54 03/24/2020,7506.98
16:54 - 16:55 03/24/2020,7507.26
16:55 - 16:56 03/24/2020,7507.74
16:56 - 16:57 03/24/2020,7518.48
16:57 - 16:58 03/24/2020,7521.8
16:58 - 16:59 03/24/2020,7519.35
16:59 - 17:00 03/24/2020,7514.51
17:00 - 17:01 03/24/2020,7524.36
17:01 - 17:02 03/24/2020,7542.58
17:02 - 17:03 03/24/2020,7543.4
17:03 - 17:04 03/24/2020,7558.56
17:04 - 17:05 03/24/2020,7568.65
17:05 - 17:06 03/24/2020,7567.38
17:06 - 17:07 03/24/2020,7558.79
17:07 - 17:08 03/24/2020,7566.24
17:08 - 17:09 03/24/2020,7559.7
17:09 - 17:10 03/24/2020,7555.85
17:10 - 17:11 03/24/2020,7556.86
17:11 - 17:12 03/24/2020,7561.04
17:12 - 17:13 03/24/2020,7559.2
17:13 - 17:14 03/24/2020,7562.42
17:14 - 17:15 03/24/2020,7565.51
17:15 - 17:16 03/24/2020,7579.19
17:16 - 17:17 03/24/2020,7588.38
17:17 - 17:18 03/24/2020,7590.4
17:18 - 17:19 03/24/2020,7586.63
17:19 - 17:20 03/24/2020,7582.97
17:20 - 17:21 03/24/2020,7586.85
17:21 - 17:22 03/24/2020,7587.43
17:22 - 17:23 03/24/2020,7600.94
17:23 - 17:24 03/24/2020,7600.74
17:24 - 17:25 03/24/2020,7613.9
17:25 - 17:26 03/24/2020,7616.95
17:26 - 17:27 03/24/2020,7612.32
17:27 - 17:28 03/24/2020,7616.35
17:28 - 17:29 03/24/2020,7627.11
17:29 - 17:30 03/24/2020,7613.4
17:30 - 17:31 03/24/2020,7601.39
17:31 - 17:32 03/24/2020,7585.88
17:32 - 17:33 03/24/2020,7592.86
17:33 - 17:34 03/24/2020,7603.65
17:34 - 17:35 03/24/2020,7615.78
17:35 - 17:36 03/24/2020,7602.02
17:36 - 17:37 03/24/2020,7598.92
17:37 - 17:38 03/24/2020,7612.04
17:38 - 17:39 03/24/2020,7627.15
17:39 - 17:40 03/24/2020,7630.43
17:40 - 17:41 03/24/2020,7622.76
17:41 - 17:42 03/24/2020,7625.87
17:42 - 17:43 03/24/2020,7623.53
17:43 - 17:44 03/24/2020,7626.48
17:44 - 17:45 03/24/2020,7631.92
17:45 - 17:46 03/24/2020,7641.27
17:46 - 17:47 03/24/2020,7648.78
17:47 - 17:48 03/24/2020,7640.34
17:48 - 17:49 03/24/2020,7634.3
17:49 - 17:50 03/24/2020,7632.65
17:50 - 17:51 03/24/2020,7641.28
17:51 - 17:52 03/24/2020,7643.44
17:52 - 17:53 03/24/2020,7643.05
17:53 - 17:54 03/24/2020,7630.03
17:54 - 17:55 03/24/2020,7620.18
17:55 - 17:56 03/24/2020,7615.23
17:56 - 17:57 03/24/2020,7616.13
17:57 - 17:58 03/24/2020,7609.21
17:58 - 17:59 03/24/2020,7612.5
17:59 - 18:00 03/24/2020,7616.57
18:00 - 18:01 03/24/2020,7617.01
18:01 - 18:02 03/24/2020,7619.18
18:02 - 18:03 03/24/2020,7626.7
18:03 - 18:04 03/24/2020,7638.58
18:04 - 18:05 03/24/2020,7634.38
18:05 - 18:06 03/24/2020,7639.55
18:06 - 18:07 03/24/2020,7655
18:07 - 18:08 03/24/2020,7665.38
18:08 - 18:09 03/24/2020,7669.3
